8.3333e-13,0
4.175e-10,0
8.3417e-10,0
1.2508e-09,0
1.6675e-09,0
2.0842e-09,0
2.5008e-09,0
2.9175e-09,0
3.3342e-09,0
3.7508e-09,0
4.1675e-09,0
4.5842e-09,0
5.0008e-09,0
5.4175e-09,0
5.8342e-09,0
6.2508e-09,0
6.6675e-09,0
7.0842e-09,0
7.5008e-09,0
7.9175e-09,0
8.3342e-09,0
8.7508e-09,0
9.1675e-09,0
9.5842e-09,0
1.0001e-08,0
1.0418e-08,0
1.0834e-08,0
1.1251e-08,0
1.1668e-08,0
1.2084e-08,0
1.2501e-08,0
1.2917e-08,0
1.3334e-08,0
1.3751e-08,0
1.4168e-08,0
1.4584e-08,0
1.5001e-08,0
1.5417e-08,0
1.5834e-08,0
1.6251e-08,0
1.6668e-08,0
1.7084e-08,0
1.7501e-08,0
1.7918e-08,0
1.8334e-08,0
1.8751e-08,0
1.9167e-08,0
1.9584e-08,0
2.0001e-08,0
2.0418e-08,0
2.0834e-08,0
2.1251e-08,0
2.1668e-08,0
2.2084e-08,0
2.2501e-08,0
2.2917e-08,0
2.3334e-08,0
2.3751e-08,0
2.4168e-08,0
2.4584e-08,0
2.5001e-08,0
2.5417e-08,0
2.5834e-08,0
2.6251e-08,0
2.6668e-08,0
2.7084e-08,0
2.7501e-08,0
2.7918e-08,0
2.8334e-08,0
2.8751e-08,0
2.9167e-08,0
2.9584e-08,0
3.0001e-08,0
3.0418e-08,0
3.0834e-08,0
3.1251e-08,0
3.1668e-08,0
3.2084e-08,0
3.2501e-08,0
3.2918e-08,0
3.3334e-08,0
3.3751e-08,0
3.4168e-08,0
3.4584e-08,0
3.5001e-08,0
3.5418e-08,0
3.5834e-08,0
3.6251e-08,0
3.6668e-08,0
3.7084e-08,0
3.7501e-08,0
3.7918e-08,0
3.8334e-08,0
3.8751e-08,0
3.9168e-08,0
3.9584e-08,0
4.0001e-08,0
4.0418e-08,0
4.0834e-08,0
4.1251e-08,0
4.1668e-08,0
4.2084e-08,0
4.2501e-08,0
4.2918e-08,0
4.3334e-08,0
4.3751e-08,0
4.4168e-08,0
4.4584e-08,0
4.5001e-08,0
4.5418e-08,0
4.5834e-08,0
4.6251e-08,0
4.6668e-08,0
4.7084e-08,0
4.7501e-08,0
4.7918e-08,0
4.8334e-08,0
4.8751e-08,0
4.9168e-08,0
4.9584e-08,0
5.0001e-08,0
5.0418e-08,0
5.0834e-08,0
5.1251e-08,0
5.1668e-08,0
5.2084e-08,0
5.2501e-08,0
5.2918e-08,0
5.3334e-08,0
5.3751e-08,0
5.4168e-08,0
5.4584e-08,0
5.5001e-08,0
5.5418e-08,0
5.5834e-08,0
5.6251e-08,0
5.6668e-08,0
5.7084e-08,0
5.7501e-08,0
5.7918e-08,0
5.8334e-08,0
5.8751e-08,0
5.9168e-08,0
5.9584e-08,0
6.0001e-08,0
6.0417e-08,0
6.0834e-08,0
6.1251e-08,0
6.1667e-08,0
6.2084e-08,0
6.2501e-08,0
6.2917e-08,0
6.3334e-08,0
6.3751e-08,0
6.4167e-08,0
6.4584e-08,0
6.5001e-08,0
6.5417e-08,0
6.5834e-08,0
6.6251e-08,0
6.6667e-08,0
6.7084e-08,0
6.7501e-08,0
6.7917e-08,0
6.8334e-08,0
6.8751e-08,0
6.9168e-08,0
6.9584e-08,0
7.0001e-08,0
7.0418e-08,0
7.0834e-08,0
7.1251e-08,0
7.1668e-08,0
7.2084e-08,0
7.2501e-08,0
7.2918e-08,0
7.3334e-08,0
7.3751e-08,0
7.4167e-08,0
7.4584e-08,0
7.5001e-08,0
7.5417e-08,0
7.5834e-08,0
7.6251e-08,0
7.6667e-08,0
7.7084e-08,0
7.7501e-08,0
7.7917e-08,0
7.8334e-08,0
7.8751e-08,0
7.9167e-08,0
7.9584e-08,0
8.0001e-08,0
8.0417e-08,0
8.0834e-08,0
8.1251e-08,0
8.1667e-08,0
8.2084e-08,0
8.2501e-08,0
8.2918e-08,0
8.3334e-08,0
8.3751e-08,0
8.4168e-08,0
8.4584e-08,0
8.5001e-08,0
8.5418e-08,0
8.5834e-08,0
8.6251e-08,0
8.6668e-08,0
8.7084e-08,0
8.7501e-08,0
8.7917e-08,4.9407e-324
8.8334e-08,2.5797e-307
8.8751e-08,3.507e-291
8.9167e-08,1.7469e-275
8.9584e-08,3.1882e-260
9.0001e-08,2.1321e-245
9.0417e-08,5.2242e-231
9.0834e-08,4.6903e-217
9.1251e-08,1.5429e-203
9.1667e-08,1.8597e-190
9.2084e-08,8.2133e-178
9.2501e-08,1.3291e-165
9.2917e-08,7.8804e-154
9.3334e-08,1.712e-142
9.3751e-08,1.3628e-131
9.4167e-08,3.9748e-121
9.4584e-08,4.2478e-111
9.5001e-08,1.6633e-101
9.5418e-08,2.3864e-92
9.5834e-08,1.2545e-83
9.6251e-08,2.4165e-75
9.6668e-08,1.7055e-67
9.7084e-08,4.4104e-60
9.7501e-08,4.179e-53
9.7918e-08,1.4509e-46
9.8334e-08,1.8456e-40
9.8751e-08,8.6024e-35
9.9168e-08,1.4691e-29
9.9584e-08,9.1933e-25
1e-07,2.1079e-20
1.0042e-07,1.771e-16
1.0083e-07,5.4526e-13
1.0125e-07,6.1533e-10
1.0167e-07,2.5468e-07
1.0208e-07,3.8725e-05
1.025e-07,0.0021731
1.0292e-07,0.045562
1.0333e-07,0.36874
1.0375e-07,1.2507
1.0417e-07,2.1324
1.0458e-07,2.4545
1.05e-07,2.4959
1.0542e-07,2.4952
1.0583e-07,2.4914
1.0625e-07,2.4866
1.0667e-07,2.4808
1.0708e-07,2.4741
1.075e-07,2.4664
1.0792e-07,2.4577
1.0833e-07,2.4482
1.0875e-07,2.4376
1.0917e-07,2.4262
1.0958e-07,2.4138
1.1e-07,2.4004
1.1042e-07,2.3862
1.1083e-07,2.371
1.1125e-07,2.3549
1.1167e-07,2.3379
1.1208e-07,2.32
1.125e-07,2.3012
1.1292e-07,2.2816
1.1333e-07,2.261
1.1375e-07,2.2396
1.1417e-07,2.2173
1.1458e-07,2.1941
1.15e-07,2.1701
1.1542e-07,2.1453
1.1583e-07,2.1196
1.1625e-07,2.0932
1.1667e-07,2.0659
1.1708e-07,2.0378
1.175e-07,2.0089
1.1792e-07,1.9793
1.1833e-07,1.9489
1.1875e-07,1.9177
1.1917e-07,1.8858
1.1958e-07,1.8532
1.2e-07,1.8199
1.2042e-07,1.7858
1.2083e-07,1.7511
1.2125e-07,1.7157
1.2167e-07,1.6797
1.2208e-07,1.643
1.225e-07,1.6056
1.2292e-07,1.5676
1.2333e-07,1.5291
1.2375e-07,1.4899
1.2417e-07,1.4502
1.2458e-07,1.4099
1.25e-07,1.3691
1.2542e-07,1.3277
1.2583e-07,1.2858
1.2625e-07,1.2435
1.2667e-07,1.2006
1.2708e-07,1.1573
1.275e-07,1.1136
1.2792e-07,1.0694
1.2833e-07,1.0248
1.2875e-07,0.97978
1.2917e-07,0.93441
1.2958e-07,0.88868
1.3e-07,0.84261
1.3042e-07,0.79621
1.3083e-07,0.7495
1.3125e-07,0.70251
1.3167e-07,0.65524
1.3208e-07,0.60773
1.325e-07,0.55997
1.3292e-07,0.51201
1.3333e-07,0.46384
1.3375e-07,0.4155
1.3417e-07,0.36699
1.3458e-07,0.31835
1.35e-07,0.26958
1.3542e-07,0.22071
1.3583e-07,0.17175
1.3625e-07,0.12272
1.3667e-07,0.073654
1.3708e-07,0.024554
1.375e-07,-0.024554
1.3792e-07,-0.073654
1.3833e-07,-0.12272
1.3875e-07,-0.17175
1.3917e-07,-0.22071
1.3958e-07,-0.26958
1.4e-07,-0.31835
1.4042e-07,-0.36699
1.4083e-07,-0.4155
1.4125e-07,-0.46384
1.4167e-07,-0.51201
1.4208e-07,-0.55997
1.425e-07,-0.60773
1.4292e-07,-0.65524
1.4333e-07,-0.70251
1.4375e-07,-0.7495
1.4417e-07,-0.79621
1.4458e-07,-0.84261
1.45e-07,-0.88868
1.4542e-07,-0.93441
1.4583e-07,-0.97978
1.4625e-07,-1.0248
1.4667e-07,-1.0694
1.4708e-07,-1.1136
1.475e-07,-1.1573
1.4792e-07,-1.2006
1.4833e-07,-1.2435
1.4875e-07,-1.2858
1.4917e-07,-1.3277
1.4958e-07,-1.3691
1.5e-07,-1.4099
1.5042e-07,-1.4502
1.5083e-07,-1.4899
1.5125e-07,-1.5291
1.5167e-07,-1.5676
1.5208e-07,-1.6056
1.525e-07,-1.643
1.5292e-07,-1.6797
1.5333e-07,-1.7157
1.5375e-07,-1.7511
1.5417e-07,-1.7858
1.5458e-07,-1.8199
1.55e-07,-1.8532
1.5542e-07,-1.8858
1.5583e-07,-1.9177
1.5625e-07,-1.9489
1.5667e-07,-1.9793
1.5708e-07,-2.0089
1.575e-07,-2.0378
1.5792e-07,-2.0659
1.5833e-07,-2.0932
1.5875e-07,-2.1196
1.5917e-07,-2.1453
1.5958e-07,-2.1701
1.6e-07,-2.1941
1.6042e-07,-2.2173
1.6083e-07,-2.2396
1.6125e-07,-2.261
1.6167e-07,-2.2816
1.6208e-07,-2.3012
1.625e-07,-2.32
1.6292e-07,-2.3379
1.6333e-07,-2.3549
1.6375e-07,-2.371
1.6417e-07,-2.3862
1.6458e-07,-2.4004
1.65e-07,-2.4138
1.6542e-07,-2.4262
1.6583e-07,-2.4376
1.6625e-07,-2.4482
1.6667e-07,-2.4577
1.6708e-07,-2.4664
1.675e-07,-2.4741
1.6792e-07,-2.4808
1.6833e-07,-2.4866
1.6875e-07,-2.4914
1.6917e-07,-2.4952
1.6958e-07,-2.4981
1.7e-07,-2.5001
1.7042e-07,-2.501
1.7083e-07,-2.501
1.7125e-07,-2.5001
1.7167e-07,-2.4981
1.7208e-07,-2.4952
1.725e-07,-2.4914
1.7292e-07,-2.4866
1.7333e-07,-2.4808
1.7375e-07,-2.4741
1.7417e-07,-2.4664
1.7458e-07,-2.4577
1.75e-07,-2.4482
1.7542e-07,-2.4376
1.7583e-07,-2.4262
1.7625e-07,-2.4138
1.7667e-07,-2.4004
1.7708e-07,-2.3862
1.775e-07,-2.371
1.7792e-07,-2.3549
1.7833e-07,-2.3379
1.7875e-07,-2.32
1.7917e-07,-2.3012
1.7958e-07,-2.2816
1.8e-07,-2.261
1.8042e-07,-2.2396
1.8083e-07,-2.2173
1.8125e-07,-2.1941
1.8167e-07,-2.1701
1.8208e-07,-2.1453
1.825e-07,-2.1196
1.8292e-07,-2.0932
1.8333e-07,-2.0659
1.8375e-07,-2.0378
1.8417e-07,-2.0089
1.8458e-07,-1.9793
1.85e-07,-1.9489
1.8542e-07,-1.9177
1.8583e-07,-1.8858
1.8625e-07,-1.8532
1.8667e-07,-1.8199
1.8708e-07,-1.7858
1.875e-07,-1.7511
1.8792e-07,-1.7157
1.8833e-07,-1.6797
1.8875e-07,-1.643
1.8917e-07,-1.6056
1.8958e-07,-1.5676
1.9e-07,-1.5291
1.9042e-07,-1.4899
1.9083e-07,-1.4502
1.9125e-07,-1.4099
1.9167e-07,-1.3691
1.9208e-07,-1.3277
1.925e-07,-1.2858
1.9292e-07,-1.2435
1.9333e-07,-1.2006
1.9375e-07,-1.1573
1.9417e-07,-1.1136
1.9458e-07,-1.0694
1.95e-07,-1.0248
1.9542e-07,-0.97978
1.9583e-07,-0.93441
1.9625e-07,-0.88868
1.9667e-07,-0.84261
1.9708e-07,-0.79621
1.975e-07,-0.7495
1.9792e-07,-0.70251
1.9833e-07,-0.65524
1.9875e-07,-0.60773
1.9917e-07,-0.55997
1.9958e-07,-0.51201
2e-07,-0.46384
2.0042e-07,-0.4155
2.0083e-07,-0.36699
2.0125e-07,-0.31835
2.0167e-07,-0.26958
2.0208e-07,-0.22071
2.025e-07,-0.17175
2.0292e-07,-0.12272
2.0333e-07,-0.073654
2.0375e-07,-0.024554
2.0417e-07,0.024554
2.0458e-07,0.073654
2.05e-07,0.12272
2.0542e-07,0.17175
2.0583e-07,0.22071
2.0625e-07,0.26958
2.0667e-07,0.31835
2.0708e-07,0.36699
2.075e-07,0.4155
2.0792e-07,0.46384
2.0833e-07,0.51201
2.0875e-07,0.55997
2.0917e-07,0.60773
2.0958e-07,0.65524
2.1e-07,0.70251
2.1042e-07,0.7495
2.1083e-07,0.79621
2.1125e-07,0.84261
2.1167e-07,0.88868
2.1208e-07,0.93441
2.125e-07,0.97978
2.1292e-07,1.0248
2.1333e-07,1.0694
2.1375e-07,1.1136
2.1417e-07,1.1573
